D2, TICKS, ALPHA, EGS, ACCURACY, PROBLEM, CHOICE
3/2, 20, 1/5, 0, 1, 23.992, 1.0849991
3/2, 20, 1/5, 0, 1, 21.591, 1.1350002
3/2, 20, 1/5, 0, 1, 20.485, 1.1350002
3/2, 20, 1/5, 0, 0, 23.903, 1.1350002
3/2, 20, 1/5, 0, 0, 21.828, 1.1350002
3/2, 20, 1/5, 0, 0, 25.036, 1.1350002
3/2, 20, 1/5, 0, 0, 22.641, 1.1349983
3/2, 20, 1/5, 1/10, 0, 22.538, 1.1350002
3/2, 20, 1/5, 1/10, 0, 20.825, 1.1349983
3/2, 20, 1/5, 1/10, 1, 22.435, 1.085001
3/2, 20, 1/5, 1/10, 0, 24.092, 1.1350002
3/2, 20, 1/5, 1/10, 1, 20.485, 1.1350002
3/2, 20, 1/5, 1/10, 0, 13.175, 1.085
3/2, 20, 1/5, 1/10, 1, 18.022, 1.1350002
3/2, 20, 1/5, 1/10, 0, 22.59, 1.0849991
3/2, 20, 1/5, 1/10, 1, 20.475, 1.1350002
3/2, 20, 1/5, 1/10, 0, 19.035, 1.1350002
3/2, 20, 1/5, 1/10, 1, 19.639, 1.1350002
3/2, 20, 1/5, 1/10, 1, 24.49, 1.085001
3/2, 20, 1/5, 1/10, 0, 20.605, 1.1350002
3/2, 20, 1/5, 1/10, 1, 18.01, 1.1350002
3/2, 20, 1/5, 1/10, 1, 24.273, 1.0849991
3/2, 20, 1/5, 1/10, 1, 22.656, 1.1350002
3/2, 20, 1/5, 1/10, 1, 27.306, 1.1350002
3/2, 20, 1/5, 1/10, 0, 23.315, 1.1350002
3/2, 20, 1/5, 1/10, 0, 16.665, 1.1349983
3/2, 20, 1/5, 1/10, 1, 26.62, 1.0849991
3/2, 20, 1/5, 1/5, 0, 26.12, 1.0849991
3/2, 20, 1/5, 1/5, 0, 25.715, 1.1350002
3/2, 20, 1/5, 1/5, 0, 23.056, 1.085001
3/2, 20, 1/5, 1/5, 1, 19.885, 1.1350002
3/2, 20, 1/5, 1/5, 1, 21.136, 1.085001
3/2, 20, 1/5, 1/5, 1, 22.185, 1.1350002
3/2, 20, 1/5, 1/5, 1, 22.875, 1.1350002
3/2, 20, 1/5, 1/5, 1, 21.071, 1.1350002
3/2, 20, 1/5, 1/5, 1, 20.035, 1.085001
3/2, 20, 1/5, 1/5, 1, 25.143, 1.1350002
3/2, 20, 1/5, 1/5, 1, 20.199, 1.1350002
3/2, 20, 1/5, 1/5, 0, 21.775, 1.085001
3/2, 20, 1/5, 1/5, 0, 24.464, 1.0849991
3/2, 20, 1/5, 1/5, 0, 19.555, 1.1350002
3/2, 20, 1/5, 1/5, 1, 21.375, 1.1350002
3/2, 20, 1/5, 1/5, 0, 9.645, 1.1349993
3/2, 20, 1/5, 1/5, 0, 24.093, 1.0849991
3/2, 20, 1/5, 1/5, 1, 25.547, 1.0849991
3/2, 20, 1/5, 1/5, 1, 23.161, 1.1350002
3/2, 20, 1/5, 1/5, 0, 11.294, 1.085
3/2, 20, 1/5, 3/10, 1, 22.682, 1.1350002
3/2, 20, 1/5, 3/10, 0, 22.575, 1.1349983
3/2, 20, 1/5, 3/10, 1, 20.825, 1.0849991
3/2, 20, 1/5, 3/10, 0, 22.075, 1.1349983
3/2, 20, 1/5, 3/10, 0, 26.805, 1.1350002
3/2, 20, 1/5, 3/10, 0, 29.671, 1.085001
3/2, 20, 1/5, 3/10, 0, 22.625, 1.1350002
3/2, 20, 1/5, 3/10, 1, 17.044, 1.1350002
3/2, 20, 1/5, 3/10, 1, 19.894, 1.1350002
3/2, 20, 1/5, 3/10, 0, 21.118, 1.1350002
3/2, 20, 1/5, 3/10, 0, 22.55, 1.1350002
3/2, 20, 1/5, 3/10, 0, 22.515, 1.1350002
3/2, 20, 1/5, 3/10, 0, 26.383, 1.1350002
3/2, 20, 1/5, 3/10, 1, 17.485, 1.0849991
3/2, 20, 1/5, 3/10, 0, 13.165, 1.1350002
3/2, 20, 1/5, 3/10, 0, 21.898, 1.1350002
3/2, 20, 1/5, 3/10, 1, 23.598, 1.1350002
3/2, 20, 1/5, 3/10, 0, 20.334, 1.085001
3/2, 20, 1/5, 3/10, 0, 20.035, 1.1350002
3/2, 20, 1/5, 3/10, 1, 18.15, 1.085001
3/2, 20, 1/5, 2/5, 1, 17.08, 1.085001
3/2, 20, 1/5, 2/5, 1, 22.435, 1.1350002
3/2, 20, 1/5, 2/5, 0, 24.115, 1.1350002
3/2, 20, 1/5, 2/5, 1, 24.23, 1.085001
3/2, 20, 1/5, 2/5, 1, 21.682, 1.085001
3/2, 20, 1/5, 2/5, 0, 25.025, 1.1350002
3/2, 20, 1/5, 2/5, 0, 23.194, 1.1350002
3/2, 20, 1/5, 2/5, 0, 21.825, 1.0849991
3/2, 20, 1/5, 2/5, 0, 21.344, 1.1350002
3/2, 20, 1/5, 2/5, 1, 19.485, 1.0849991
3/2, 20, 1/5, 2/5, 1, 20.543, 1.1350002
3/2, 20, 1/5, 2/5, 1, 20.235, 1.1350002
3/2, 20, 1/5, 2/5, 1, 19.619, 1.1350002
3/2, 20, 1/5, 2/5, 0, 23.665, 1.0849991
3/2, 20, 1/5, 2/5, 0, 8.863, 1.085
3/2, 20, 1/5, 2/5, 1, 21.835, 1.1350002
3/2, 20, 1/5, 2/5, 1, 20.385, 1.1350002
3/2, 20, 1/5, 2/5, 0, 23.932, 1.1350002
3/2, 20, 1/5, 2/5, 0, 23.683, 1.1350002
3/2, 20, 1/5, 2/5, 0, 22.585, 1.085001
3/2, 20, 1/5, 1/2, 1, 18.654, 1.085001
3/2, 20, 1/5, 1/2, 1, 26.793, 1.1350002
3/2, 20, 1/5, 1/2, 1, 20.684, 1.1350002
3/2, 20, 1/5, 1/2, 1, 24.713, 1.1350002
3/2, 20, 1/5, 1/2, 0, 13.985, 1.1350012
3/2, 20, 1/5, 1/2, 0, 28.229, 1.1350002
3/2, 20, 1/5, 1/2, 0, 24.549, 1.085001
3/2, 20, 1/5, 1/2, 1, 20.6, 1.1350002
3/2, 20, 1/5, 1/2, 0, 22.227, 1.1350002
3/2, 20, 1/5, 1/2, 1, 23.25, 1.1350002
3/2, 20, 1/5, 1/2, 1, 24.462, 1.1350002
3/2, 20, 1/5, 1/2, 0, 26.288, 1.1350002
3/2, 20, 1/5, 1/2, 0, 24.128, 1.0849991
3/2, 20, 1/5, 1/2, 1, 20.435, 1.1350002
3/2, 20, 1/5, 1/2, 1, 26.515, 1.1350002
3/2, 20, 1/5, 1/2, 1, 24.731, 1.1349983
3/2, 20, 1/5, 1/2, 0, 25.709, 1.085001
3/2, 20, 1/5, 1/2, 1, 25.136, 1.1350002
3/2, 20, 1/5, 1/2, 1, 25.106, 1.1349983
3/2, 20, 1/5, 1/2, 0, 24.841, 1.1350002
3/2, 20, 2/5, 0, 0, 21.025, 1.1350002
3/2, 20, 2/5, 0, 0, 18.611, 1.1350002
3/2, 20, 2/5, 0, 0, 20.862, 1.085001
3/2, 20, 2/5, 0, 1, 28.446, 1.085001
3/2, 20, 2/5, 0, 1, 18.853, 1.1350002
3/2, 20, 2/5, 0, 0, 21.875, 1.1350002
3/2, 20, 2/5, 0, 0, 24.787, 1.1350002
3/2, 20, 2/5, 0, 0, 21.302, 1.1350002
3/2, 20, 2/5, 0, 1, 21.064, 1.1350002
3/2, 20, 2/5, 0, 0, 18.435, 1.1350002
3/2, 20, 2/5, 0, 1, 16.885, 1.1350002
3/2, 20, 2/5, 0, 0, 32.775, 1.1349983
3/2, 20, 2/5, 0, 0, 22.086, 1.1350002
3/2, 20, 2/5, 0, 1, 18.232, 1.1350002
3/2, 20, 2/5, 0, 1, 27.501, 1.1350002
3/2, 20, 2/5, 0, 1, 19.268, 1.085001
3/2, 20, 2/5, 0, 0, 25.815, 1.1350002
3/2, 20, 2/5, 0, 0, 25.225, 1.1350002
3/2, 20, 2/5, 0, 1, 22.611, 1.1350002
3/2, 20, 2/5, 0, 0, 24.815, 1.0849991
3/2, 20, 2/5, 1/10, 1, 20.192, 1.1350002
3/2, 20, 2/5, 1/10, 0, 27.996, 1.1350002
3/2, 20, 2/5, 1/10, 1, 15.765, 1.085001
3/2, 20, 2/5, 1/10, 0, 22.772, 1.085001
3/2, 20, 2/5, 1/10, 0, 18.226, 1.1350002
3/2, 20, 2/5, 1/10, 1, 20.37, 1.1349983
3/2, 20, 2/5, 1/10, 1, 25.28, 1.1350002
3/2, 20, 2/5, 1/10, 1, 25.514, 1.1350002
3/2, 20, 2/5, 1/10, 1, 22.625, 1.1350002
3/2, 20, 2/5, 1/10, 0, 22.995, 1.1349983
3/2, 20, 2/5, 1/10, 0, 20.939, 1.1350002
3/2, 20, 2/5, 1/10, 0, 22.924, 1.1350002
3/2, 20, 2/5, 1/10, 1, 17.592, 1.1350002
3/2, 20, 2/5, 1/10, 1, 16.939, 1.085001
3/2, 20, 2/5, 1/10, 0, 19.303, 1.085001
3/2, 20, 2/5, 1/10, 0, 20.099, 1.1349983
3/2, 20, 2/5, 1/10, 1, 21.154, 1.085001
3/2, 20, 2/5, 1/10, 0, 17.285, 1.1350002
3/2, 20, 2/5, 1/10, 1, 19.13, 1.1350002
3/2, 20, 2/5, 1/10, 0, 22.575, 1.1349983
3/2, 20, 2/5, 1/5, 1, 23.951, 1.1350002
3/2, 20, 2/5, 1/5, 0, 23.762, 1.1350002
3/2, 20, 2/5, 1/5, 1, 18.805, 1.0849991
3/2, 20, 2/5, 1/5, 0, 18.268, 1.085001
3/2, 20, 2/5, 1/5, 0, 18.525, 1.1350002
3/2, 20, 2/5, 1/5, 0, 16.572, 1.1350002
3/2, 20, 2/5, 1/5, 0, 22.932, 1.1350002
3/2, 20, 2/5, 1/5, 0, 16.885, 1.1350002
3/2, 20, 2/5, 1/5, 0, 21.872, 1.1350002
3/2, 20, 2/5, 1/5, 1, 23.162, 1.1350002
3/2, 20, 2/5, 1/5, 1, 27.477, 1.085001
3/2, 20, 2/5, 1/5, 1, 19.957, 1.0849991
3/2, 20, 2/5, 1/5, 0, 20.341, 1.1350002
3/2, 20, 2/5, 1/5, 0, 23.889, 1.1350002
3/2, 20, 2/5, 1/5, 1, 16.844, 1.1350002
3/2, 20, 2/5, 1/5, 0, 18.54, 1.1349983
3/2, 20, 2/5, 1/5, 1, 21.355, 1.085001
3/2, 20, 2/5, 1/5, 0, 22.749, 1.1350002
3/2, 20, 2/5, 1/5, 0, 17.579, 1.1350002
3/2, 20, 2/5, 1/5, 0, 18.196, 1.1350002
3/2, 20, 2/5, 3/10, 1, 21.129, 1.1350002
3/2, 20, 2/5, 3/10, 1, 22.215, 1.0849991
3/2, 20, 2/5, 3/10, 1, 30.454, 1.1350002
3/2, 20, 2/5, 3/10, 1, 30.309, 1.1350002
3/2, 20, 2/5, 3/10, 0, 25.515, 1.085001
3/2, 20, 2/5, 3/10, 0, 23.482, 1.0849991
3/2, 20, 2/5, 3/10, 0, 20.935, 1.1350002
3/2, 20, 2/5, 3/10, 1, 21.265, 1.1350002
3/2, 20, 2/5, 3/10, 0, 22.917, 1.1350002
3/2, 20, 2/5, 3/10, 1, 25.343, 1.1350002
3/2, 20, 2/5, 3/10, 1, 21.174, 1.1350002
3/2, 20, 2/5, 3/10, 0, 23.635, 1.1350002
3/2, 20, 2/5, 3/10, 0, 30.019, 1.085001
3/2, 20, 2/5, 3/10, 0, 21.433, 1.1350002
3/2, 20, 2/5, 3/10, 1, 23.508, 1.085001
3/2, 20, 2/5, 3/10, 1, 20.375, 1.1350002
3/2, 20, 2/5, 3/10, 1, 17.637, 1.085001
3/2, 20, 2/5, 3/10, 1, 12.484, 1.1350002
3/2, 20, 2/5, 3/10, 0, 22.29, 1.1349983
3/2, 20, 2/5, 3/10, 1, 18.608, 1.1350002
3/2, 20, 2/5, 2/5, 0, 28.005, 1.1350002
3/2, 20, 2/5, 2/5, 0, 20.626, 1.085001
3/2, 20, 2/5, 2/5, 1, 26.535, 1.085001
3/2, 20, 2/5, 2/5, 1, 23.915, 1.1349983
3/2, 20, 2/5, 2/5, 0, 28.122, 1.1350002
3/2, 20, 2/5, 2/5, 1, 20.8, 1.1350002
3/2, 20, 2/5, 2/5, 1, 18.255, 1.1350002
3/2, 20, 2/5, 2/5, 0, 19.207, 1.1349983
3/2, 20, 2/5, 2/5, 1, 18.135, 1.1350002
3/2, 20, 2/5, 2/5, 0, 18.735, 1.0849991
3/2, 20, 2/5, 2/5, 1, 19.065, 1.0849991
3/2, 20, 2/5, 2/5, 0, 15.91, 1.1350002
3/2, 20, 2/5, 2/5, 1, 22.611, 1.1350002
3/2, 20, 2/5, 2/5, 1, 19.74, 1.1350002
3/2, 20, 2/5, 2/5, 0, 18.95, 1.1349983
3/2, 20, 2/5, 2/5, 1, 26.768, 1.1350002
3/2, 20, 2/5, 2/5, 1, 17.335, 1.085001
3/2, 20, 2/5, 2/5, 1, 25.158, 1.1349983
3/2, 20, 2/5, 2/5, 0, 26.004, 1.085001
3/2, 20, 2/5, 2/5, 0, 22.467, 1.1350002
3/2, 20, 2/5, 1/2, 1, 29.637, 1.1350002
3/2, 20, 2/5, 1/2, 0, 12.944, 1.1350002
3/2, 20, 2/5, 1/2, 1, 12.219, 1.1350002
3/2, 20, 2/5, 1/2, 0, 24.285, 1.1350002
3/2, 20, 2/5, 1/2, 0, 19.687, 1.1350002
3/2, 20, 2/5, 1/2, 0, 12.778, 1.1350002
3/2, 20, 2/5, 1/2, 0, 20.616, 1.1350002
3/2, 20, 2/5, 1/2, 1, 20.575, 1.1349983
3/2, 20, 2/5, 1/2, 0, 18.235, 1.1350002
3/2, 20, 2/5, 1/2, 0, 22.028, 1.1350002
3/2, 20, 2/5, 1/2, 0, 19.95, 1.1349983
3/2, 20, 2/5, 1/2, 0, 20.042, 1.085001
3/2, 20, 2/5, 1/2, 0, 18.516, 1.1349983
3/2, 20, 2/5, 1/2, 1, 19.62, 1.1349983
3/2, 20, 2/5, 1/2, 0, 20.329, 1.1350002
3/2, 20, 2/5, 1/2, 1, 28.455, 1.1350002
3/2, 20, 2/5, 1/2, 0, 17.485, 1.0849991
3/2, 20, 2/5, 1/2, 1, 20.635, 1.1350002
3/2, 20, 2/5, 1/2, 1, 22.472, 1.1350002
3/2, 20, 2/5, 1/2, 1, 24.033, 1.0849991
3/2, 20, 3/5, 0, 1, 21.634, 1.1349983
3/2, 20, 3/5, 0, 0, 22.915, 1.0849991
3/2, 20, 3/5, 0, 0, 22.864, 1.1350002
3/2, 20, 3/5, 0, 1, 24.218, 1.1350002
3/2, 20, 3/5, 0, 1, 17.685, 1.1350002
3/2, 20, 3/5, 0, 0, 20.499, 1.1350002
3/2, 20, 3/5, 0, 0, 12.686, 1.085
3/2, 20, 3/5, 0, 1, 18.756, 1.0849991
3/2, 20, 3/5, 0, 1, 22.375, 1.0849991
3/2, 20, 3/5, 0, 1, 22.055, 1.0849991
3/2, 20, 3/5, 0, 0, 23.515, 1.1350002
3/2, 20, 3/5, 0, 0, 23.466, 1.1350002
3/2, 20, 3/5, 0, 0, 25.03, 1.0849991
3/2, 20, 3/5, 0, 0, 30.042, 1.1349983
3/2, 20, 3/5, 0, 1, 23.013, 1.0849991
3/2, 20, 3/5, 0, 1, 27.063, 1.1350002
3/2, 20, 3/5, 0, 0, 21.872, 1.1350002
3/2, 20, 3/5, 0, 1, 27.207, 1.1349983
3/2, 20, 3/5, 0, 1, 24.626, 1.1350002
3/2, 20, 3/5, 0, 0, 18.827, 1.1350002
3/2, 20, 3/5, 1/10, 0, 26.868, 1.1350002
3/2, 20, 3/5, 1/10, 0, 21.337, 1.1350002
3/2, 20, 3/5, 1/10, 0, 23.771, 1.1350002
3/2, 20, 3/5, 1/10, 0, 25.243, 1.1350002
3/2, 20, 3/5, 1/10, 1, 23.414, 1.1350002
3/2, 20, 3/5, 1/10, 1, 20.304, 1.1349983
3/2, 20, 3/5, 1/10, 0, 18.335, 1.1350002
3/2, 20, 3/5, 1/10, 1, 28.034, 1.1350002
3/2, 20, 3/5, 1/10, 1, 17.2, 1.1349983
3/2, 20, 3/5, 1/10, 0, 21.927, 1.0849991
3/2, 20, 3/5, 1/10, 0, 11.905, 1.1350002
3/2, 20, 3/5, 1/10, 0, 22.365, 1.085001
3/2, 20, 3/5, 1/10, 0, 22.403, 1.1350002
3/2, 20, 3/5, 1/10, 1, 14.68, 1.1350002
3/2, 20, 3/5, 1/10, 1, 25.876, 1.1350002
3/2, 20, 3/5, 1/10, 1, 18.585, 1.1350002
3/2, 20, 3/5, 1/10, 0, 21.791, 1.0849991
3/2, 20, 3/5, 1/10, 0, 15.915, 1.1349983
3/2, 20, 3/5, 1/10, 1, 23.465, 1.0849991
3/2, 20, 3/5, 1/10, 1, 19.924, 1.1350002
3/2, 20, 3/5, 1/5, 0, 11.605, 1.1350002
3/2, 20, 3/5, 1/5, 0, 22.423, 1.0849991
3/2, 20, 3/5, 1/5, 0, 23.041, 1.1350002
3/2, 20, 3/5, 1/5, 0, 26.208, 1.1350002
3/2, 20, 3/5, 1/5, 0, 21.345, 1.1350002
3/2, 20, 3/5, 1/5, 1, 18.585, 1.1350002
3/2, 20, 3/5, 1/5, 1, 23.186, 1.0849991
3/2, 20, 3/5, 1/5, 0, 17.209, 1.085001
3/2, 20, 3/5, 1/5, 0, 21.532, 1.1350002
3/2, 20, 3/5, 1/5, 0, 25.892, 1.0849991
3/2, 20, 3/5, 1/5, 0, 15.865, 1.1350002
3/2, 20, 3/5, 1/5, 1, 25.814, 1.1350002
3/2, 20, 3/5, 1/5, 1, 27.186, 1.1349983
3/2, 20, 3/5, 1/5, 0, 19.725, 1.0849991
3/2, 20, 3/5, 1/5, 1, 18.691, 1.0849991
3/2, 20, 3/5, 1/5, 1, 21.225, 1.1350002
3/2, 20, 3/5, 1/5, 0, 19.628, 1.0849991
3/2, 20, 3/5, 1/5, 0, 22.291, 1.1350002
3/2, 20, 3/5, 1/5, 0, 17.335, 1.1350002
3/2, 20, 3/5, 1/5, 0, 23.321, 1.1350002
3/2, 20, 3/5, 3/10, 0, 22.425, 1.1350002
3/2, 20, 3/5, 3/10, 1, 21.914, 1.1350002
3/2, 20, 3/5, 3/10, 0, 28.1, 1.1350002
3/2, 20, 3/5, 3/10, 0, 22.825, 1.1349983
3/2, 20, 3/5, 3/10, 0, 29.409, 1.1350002
3/2, 20, 3/5, 3/10, 1, 20.636, 1.1350002
3/2, 20, 3/5, 3/10, 0, 23.427, 1.1350002
3/2, 20, 3/5, 3/10, 1, 29.23, 1.1350002
3/2, 20, 3/5, 3/10, 0, 20.575, 1.1349983
3/2, 20, 3/5, 3/10, 0, 20.324, 1.1350002
3/2, 20, 3/5, 3/10, 1, 24.195, 1.1350002
3/2, 20, 3/5, 3/10, 1, 23.018, 1.1350002
3/2, 20, 3/5, 3/10, 0, 26.934, 1.0849991
3/2, 20, 3/5, 3/10, 1, 27.987, 1.1350002
3/2, 20, 3/5, 3/10, 1, 20.576, 1.1350002
3/2, 20, 3/5, 3/10, 1, 24.415, 1.1349983
3/2, 20, 3/5, 3/10, 1, 28.175, 1.1350002
3/2, 20, 3/5, 3/10, 0, 21.875, 1.1350002
3/2, 20, 3/5, 3/10, 1, 23.749, 1.1350002
3/2, 20, 3/5, 3/10, 0, 19.914, 1.085001
3/2, 20, 3/5, 2/5, 0, 22.765, 1.1350002
3/2, 20, 3/5, 2/5, 1, 21.906, 1.1350002
3/2, 20, 3/5, 2/5, 0, 31.208, 1.0849991
3/2, 20, 3/5, 2/5, 1, 26.481, 1.1349983
3/2, 20, 3/5, 2/5, 0, 29.377, 1.1349983
3/2, 20, 3/5, 2/5, 0, 23.242, 1.1350002
3/2, 20, 3/5, 2/5, 0, 27.265, 1.1350002
3/2, 20, 3/5, 2/5, 0, 22.167, 1.1350002
3/2, 20, 3/5, 2/5, 1, 26.315, 1.1350002
3/2, 20, 3/5, 2/5, 1, 22.565, 1.1350002
3/2, 20, 3/5, 2/5, 0, 25.136, 1.1350002
3/2, 20, 3/5, 2/5, 1, 18.988, 1.1349983
3/2, 20, 3/5, 2/5, 0, 23.31, 1.1350002
3/2, 20, 3/5, 2/5, 0, 18.508, 1.1350002
3/2, 20, 3/5, 2/5, 1, 18.443, 1.0849991
3/2, 20, 3/5, 2/5, 1, 25.488, 1.1349983
3/2, 20, 3/5, 2/5, 1, 19.385, 1.1350002
3/2, 20, 3/5, 2/5, 0, 15.165, 1.1349983
3/2, 20, 3/5, 2/5, 1, 21.25, 1.1350002
3/2, 20, 3/5, 2/5, 1, 19.587, 1.085001
3/2, 20, 3/5, 1/2, 1, 23.263, 1.1350002
3/2, 20, 3/5, 1/2, 0, 16.796, 1.1350002
3/2, 20, 3/5, 1/2, 1, 19.425, 1.085001
3/2, 20, 3/5, 1/2, 1, 18.131, 1.1350002
3/2, 20, 3/5, 1/2, 1, 19.235, 1.0849991
3/2, 20, 3/5, 1/2, 0, 18.903, 1.1350002
3/2, 20, 3/5, 1/2, 1, 19.637, 1.085001
3/2, 20, 3/5, 1/2, 0, 20.425, 1.085001
3/2, 20, 3/5, 1/2, 0, 21.929, 1.1349983
3/2, 20, 3/5, 1/2, 0, 21.19, 1.0849991
3/2, 20, 3/5, 1/2, 1, 25.615, 1.1350002
3/2, 20, 3/5, 1/2, 0, 21.526, 1.1350002
3/2, 20, 3/5, 1/2, 0, 18.355, 1.1350002
3/2, 20, 3/5, 1/2, 1, 21.209, 1.1350002
3/2, 20, 3/5, 1/2, 0, 22.522, 1.1350002
3/2, 20, 3/5, 1/2, 1, 21.225, 1.1350002
3/2, 20, 3/5, 1/2, 1, 18.935, 1.1350002
3/2, 20, 3/5, 1/2, 0, 22.875, 1.1350002
3/2, 20, 3/5, 1/2, 1, 23.179, 1.0849991
3/2, 20, 3/5, 1/2, 1, 23.18, 1.1350002
3/2, 20, 4/5, 0, 1, 14.765, 1.1349993
3/2, 20, 4/5, 0, 1, 18.409, 1.1350002
3/2, 20, 4/5, 0, 1, 19.697, 1.1350002
3/2, 20, 4/5, 0, 0, 22.425, 1.085001
3/2, 20, 4/5, 0, 1, 21.072, 1.1350002
3/2, 20, 4/5, 0, 0, 21.25, 1.1350002
3/2, 20, 4/5, 0, 1, 21.044, 1.1350002
3/2, 20, 4/5, 0, 1, 24.641, 1.1349983
3/2, 20, 4/5, 0, 0, 22.125, 1.0849991
3/2, 20, 4/5, 0, 0, 22.03, 1.1350002
3/2, 20, 4/5, 0, 1, 25.263, 1.1350002
3/2, 20, 4/5, 0, 0, 26.127, 1.1349983
3/2, 20, 4/5, 0, 0, 20.575, 1.0849991
3/2, 20, 4/5, 0, 1, 16.995, 1.1349983
3/2, 20, 4/5, 0, 0, 29.68, 1.1350002
3/2, 20, 4/5, 0, 1, 22.829, 1.1350002
3/2, 20, 4/5, 0, 0, 23.372, 1.1350002
3/2, 20, 4/5, 0, 0, 21.944, 1.1350002
3/2, 20, 4/5, 0, 1, 25.39, 1.1350002
3/2, 20, 4/5, 0, 1, 27.294, 1.1350002
3/2, 20, 4/5, 1/10, 1, 20.68, 1.1350002
3/2, 20, 4/5, 1/10, 0, 21.748, 1.1350002
3/2, 20, 4/5, 1/10, 1, 11.95, 1.1350002
3/2, 20, 4/5, 1/10, 1, 21.518, 1.1350002
3/2, 20, 4/5, 1/10, 1, 19.79, 1.0849991
3/2, 20, 4/5, 1/10, 1, 24.717, 1.1350002
3/2, 20, 4/5, 1/10, 0, 15.33, 1.1350002
3/2, 20, 4/5, 1/10, 1, 24.328, 1.1350002
3/2, 20, 4/5, 1/10, 0, 30.285, 1.1349983
3/2, 20, 4/5, 1/10, 0, 23.285, 1.1350002
3/2, 20, 4/5, 1/10, 1, 18.366, 1.1350002
3/2, 20, 4/5, 1/10, 0, 17.671, 1.1350002
3/2, 20, 4/5, 1/10, 1, 19.789, 1.085001
3/2, 20, 4/5, 1/10, 0, 22.199, 1.1350002
3/2, 20, 4/5, 1/10, 1, 21.668, 1.1350002
3/2, 20, 4/5, 1/10, 0, 20.78, 1.1350002
3/2, 20, 4/5, 1/10, 0, 21.055, 1.1350002
3/2, 20, 4/5, 1/10, 0, 22.282, 1.1350002
3/2, 20, 4/5, 1/10, 1, 29.368, 1.1350002
3/2, 20, 4/5, 1/10, 0, 17.659, 1.1350002
3/2, 20, 4/5, 1/5, 0, 20.955, 1.085001
3/2, 20, 4/5, 1/5, 1, 21.325, 1.1349983
3/2, 20, 4/5, 1/5, 1, 25.17, 1.1350002
3/2, 20, 4/5, 1/5, 1, 22.444, 1.1350002
3/2, 20, 4/5, 1/5, 1, 26.372, 1.085001
3/2, 20, 4/5, 1/5, 1, 27.035, 1.085001
3/2, 20, 4/5, 1/5, 1, 21.534, 1.1350002
3/2, 20, 4/5, 1/5, 1, 30.122, 1.1350002
3/2, 20, 4/5, 1/5, 1, 19.34, 1.0849991
3/2, 20, 4/5, 1/5, 1, 20.484, 1.1350002
3/2, 20, 4/5, 1/5, 0, 17.568, 1.0849991
3/2, 20, 4/5, 1/5, 0, 23.227, 1.1350002
3/2, 20, 4/5, 1/5, 0, 24.664, 1.1350002
3/2, 20, 4/5, 1/5, 0, 25.763, 1.1350002
3/2, 20, 4/5, 1/5, 1, 16.897, 1.1350002
3/2, 20, 4/5, 1/5, 1, 25.317, 1.1350002
3/2, 20, 4/5, 1/5, 1, 22.158, 1.1349983
3/2, 20, 4/5, 1/5, 0, 23.749, 1.1350002
3/2, 20, 4/5, 1/5, 0, 23.828, 1.1350002
3/2, 20, 4/5, 1/5, 1, 21.932, 1.085001
3/2, 20, 4/5, 3/10, 1, 24.151, 1.1350002
3/2, 20, 4/5, 3/10, 1, 26.217, 1.085001
3/2, 20, 4/5, 3/10, 1, 20.925, 1.1350002
3/2, 20, 4/5, 3/10, 0, 21.683, 1.0849991
3/2, 20, 4/5, 3/10, 1, 23.884, 1.0849991
3/2, 20, 4/5, 3/10, 0, 23.537, 1.1350002
3/2, 20, 4/5, 3/10, 0, 18.162, 1.1350002
3/2, 20, 4/5, 3/10, 0, 19.125, 1.1350002
3/2, 20, 4/5, 3/10, 0, 21.776, 1.1350002
3/2, 20, 4/5, 3/10, 0, 18.585, 1.1350002
3/2, 20, 4/5, 3/10, 0, 24.03, 1.1350002
3/2, 20, 4/5, 3/10, 0, 21.819, 1.1350002
3/2, 20, 4/5, 3/10, 1, 18.883, 1.1350002
3/2, 20, 4/5, 3/10, 0, 21.231, 1.1349983
3/2, 20, 4/5, 3/10, 1, 28.339, 1.1350002
3/2, 20, 4/5, 3/10, 0, 17.755, 1.1350002
3/2, 20, 4/5, 3/10, 0, 25.224, 1.1349983
3/2, 20, 4/5, 3/10, 1, 22.175, 1.085001
3/2, 20, 4/5, 3/10, 0, 23.949, 1.085001
3/2, 20, 4/5, 3/10, 1, 32.424, 1.1349983
3/2, 20, 4/5, 2/5, 0, 18.749, 1.0849991
3/2, 20, 4/5, 2/5, 0, 22.393, 1.085001
3/2, 20, 4/5, 2/5, 0, 23.415, 1.0849991
3/2, 20, 4/5, 2/5, 1, 16.902, 1.1350002
3/2, 20, 4/5, 2/5, 1, 22.78, 1.0849991
3/2, 20, 4/5, 2/5, 1, 31.162, 1.1350021
3/2, 20, 4/5, 2/5, 0, 21.772, 1.1350002
3/2, 20, 4/5, 2/5, 0, 25.531, 1.1350002
3/2, 20, 4/5, 2/5, 0, 19.482, 1.1350002
3/2, 20, 4/5, 2/5, 0, 18.811, 1.1349983
3/2, 20, 4/5, 2/5, 1, 12.775, 1.1350002
3/2, 20, 4/5, 2/5, 0, 26.921, 1.1350002
3/2, 20, 4/5, 2/5, 0, 20.251, 1.1350002
3/2, 20, 4/5, 2/5, 0, 25.459, 1.1350002
3/2, 20, 4/5, 2/5, 0, 27.164, 1.1350002
